Date,Closing Price (USD),active_addresses,hash_rate,btc_left,total_addresses,difficulty,total_fees,fed_assets,GLD,IYE,SLV,SPY,TLT,UUP,NYFed_inflation,Google_popularity
9/20/2019,10138.33521,731501,8.99E+19,3052112.5,559388805,5.11E+22,32.03804814,3848415,142.949997,33.16,16.799999,298.279999,141.889999,26.83,2.33281461,12
9/21/2019,9984.520516,644721,9.73E+19,3050037.5,559729296,5.11E+22,23.40048063,3850275,142.949997,33.16,16.799999,298.279999,141.889999,26.83,2.33281461,12
9/22/2019,10031.86671,596339,9.91E+19,3047962.5,560028270,5.11E+22,20.52728871,3852135,142.949997,33.16,16.799999,298.279999,141.889999,26.83,2.33281461,12
9/23/2019,9719.718696,724605,6.67E+19,3046537.5,560381792,5.11E+22,32.19540269,3853995,143.75,33.189999,17.51,298.209991,141.860001,26.870001,2.33281461,12
9/24/2019,8688.973526,836545,9.30E+19,3044575,560782124,5.11E+22,38.46150022,3855855,144.509995,32.369999,17.440001,295.869995,143.570007,26.77,2.33281461,12
9/25/2019,8438.708552,799467,9.22E+19,3042625,561158653,5.11E+22,42.82475804,3857715,141.830002,32.419998,16.709999,297.619995,141.470001,26.98,2.33281461,12
9/26/2019,8103.2109,747707,1.02E+20,3040487.5,561533907,5.48E+22,32.64172934,3870303,141.789993,32.009998,16.67,297,142.380005,27.049999,2.33281461,12
9/27/2019,8195.210697,701097,8.38E+19,3038837.5,561880754,5.48E+22,34.26327785,3882891,141.059998,31.969999,16.360001,295.399994,142.729996,27.01,2.33281461,12
9/28/2019,8146.414032,629977,1.01E+20,3036850,562201476,5.48E+22,23.16487157,3895479,141.059998,31.969999,16.360001,295.399994,142.729996,27.01,2.33281461,12
9/29/2019,8085.71329,560909,8.61E+19,3035150,562495202,5.48E+22,21.00156166,3908067,141.059998,31.969999,16.360001,295.399994,142.729996,27.01,2.33281461,12
9/30/2019,8241.34147,740476,8.31E+19,3033525,562857084,5.48E+22,41.0132903,3920655,138.869995,31.76,15.92,296.769989,143.080002,27.1,2.33281461,12
10/1/2019,8333.68919,772736,8.96E+19,3031737.5,563246370,5.48E+22,48.26497357,3933243,139.630005,31.02,16.15,293.23999,143.259995,27.01,2.288578202,12
10/2/2019,8273.464018,714450,9.39E+19,3029887.5,563613333,5.48E+22,37.20021491,3945831,141.259995,30.23,16.43,288.059998,143.610001,26.99,2.288578202,12
10/3/2019,8203.843833,704746,9.37E+19,3028050,563972870,5.48E+22,37.88399226,3946420.143,141.899994,30.620001,16.43,290.420013,144.919998,26.98,2.288578202,12
10/4/2019,8163.902638,712814,9.45E+19,3026212.5,564339204,5.48E+22,27.80367596,3947009.286,141.899994,30.77,16.41,294.350006,145.990005,26.959999,2.288578202,12
10/5/2019,8137.146689,633812,9.87E+19,3024237.5,564666538,5.48E+22,19.14811395,3947598.429,141.899994,30.77,16.41,294.350006,145.990005,26.959999,2.288578202,12
10/6/2019,7853.693305,563657,9.42E+19,3022375,564961993,5.48E+22,16.49098962,3948187.571,141.899994,30.77,16.41,294.350006,145.990005,26.959999,2.288578202,12
10/7/2019,8236.208379,736366,9.88E+19,3020437.5,565329455,5.48E+22,24.7041595,3948776.714,140.690002,30.5,16.299999,293.079987,144.779999,27.01,2.288578202,12
10/8/2019,8201.637818,719570,1.02E+20,3018412.5,565695269,5.48E+22,27.65920023,3949365.857,141.919998,29.950001,16.610001,288.529999,145.169998,27.049999,2.288578202,12
10/9/2019,8572.380812,700138,8.75E+19,3016687.5,566052653,5.48E+22,30.36615188,3949955,142.050003,30.24,16.6,291.269989,144.350006,27.030001,2.288578202,12
10/10/2019,8582.144518,733529,1.04E+20,3014662.5,566431187,5.59E+22,33.46657648,3952707.667,140.809998,30.620001,16.370001,293.23999,142.199997,26.92,2.288578202,12
10/11/2019,8320.171581,726799,1.01E+20,3012712.5,566802104,5.59E+22,27.83013723,3955460.333,140.029999,31.059999,16.370001,296.279999,140.440002,26.82,2.288578202,12
10/12/2019,8328.60426,590435,8.63E+19,3011050,567113581,5.59E+22,20.76242438,3958213,140.029999,31.059999,16.370001,296.279999,140.440002,26.82,2.288578202,12
10/13/2019,8282.177326,541134,9.16E+19,3009275,567400959,5.59E+22,16.18085575,3960965.667,140.029999,31.059999,16.370001,296.279999,140.440002,26.82,2.288578202,12
10/14/2019,8337.818999,693478,8.72E+19,3007587.5,567754183,5.59E+22,23.82030921,3963718.333,140.589996,30.99,16.49,295.950012,141.460007,26.9,2.288578202,12
10/16/2019,8003.820395,737755,9.16E+19,3003887.5,568490786,5.59E+22,29.13647841,3966471,140.410004,30.719999,16.26,298.399994,139.919998,26.75,2.288578202,12
10/17/2019,8058.058081,727633,9.72E+19,3002012.5,568854248,5.59E+22,25.40381954,3966789.429,140.610001,30.73,16.4,299.279999,139.580002,26.65,2.288578202,12
10/18/2019,7970.239476,675687,1.05E+20,3000012.5,569210824,5.59E+22,24.94346328,3967107.857,140.460007,30.549999,16.41,297.970001,139.580002,26.549999,2.288578202,12
10/19/2019,7943.347107,632136,9.12E+19,2998237.5,569552352,5.59E+22,18.30723571,3967426.286,140.460007,30.549999,16.41,297.970001,139.580002,26.549999,2.288578202,12
10/20/2019,8200.318763,568261,9.37E+19,2996412.5,569853347,5.59E+22,15.84344804,3967744.714,140.460007,30.549999,16.41,297.970001,139.580002,26.549999,2.288578202,12
10/21/2019,8200.246099,736587,1.03E+20,2994425,570231069,5.59E+22,20.63255238,3968063.143,139.789993,31.09,16.41,299.98999,138.529999,26.57,2.288578202,12
10/22/2019,8073.409544,725908,1.09E+20,2992312.5,570606600,5.59E+22,22.21592037,3968381.571,140.199997,31.51,16.370001,299.01001,139.339996,26.629999,2.288578202,12
10/23/2019,7420.415836,744124,1.09E+20,2990212.5,570977270,5.88E+22,31.07041069,3968700,140.529999,31.74,16.389999,299.880005,139.479996,26.620001,2.288578202,12
10/24/2019,7460.617416,713976,9.05E+19,2988550,571327527,5.88E+22,28.9599249,3976003.286,141.529999,31.620001,16.65,300.369995,139.199997,26.700001,2.288578202,12
10/25/2019,8591.223897,789545,9.43E+19,2986825,571717667,5.88E+22,36.08670023,3983306.571,141.860001,31.870001,16.889999,301.600006,138.520004,26.73,2.288578202,12
10/26/2019,9171.306532,767830,9.53E+19,2985075,572084718,5.88E+22,47.8563533,3990609.857,141.860001,31.870001,16.889999,301.600006,138.520004,26.73,2.288578202,12
10/27/2019,9578.367556,591948,7.79E+19,2983637.5,572381386,5.88E+22,33.97050101,3997913.143,141.860001,31.870001,16.889999,301.600006,138.520004,26.73,2.288578202,12
10/28/2019,9458.22336,752667,9.12E+19,2981962.5,572752822,5.88E+22,37.98415405,4005216.429,140.639999,31.67,16.68,303.299988,137.259995,26.709999,2.288578202,12
10/29/2019,9455.724693,727812,9.07E+19,2980300,573117270,5.88E+22,35.47022733,4012519.714,140.25,31.82,16.65,303.209991,137.350006,26.700001,2.288578202,12
10/30/2019,9225.995479,725866,9.11E+19,2978625,573488356,5.88E+22,33.65141019,4019823,141.020004,31.16,16.73,304.140015,139.360001,26.639999,2.288578202,12
10/31/2019,9131.41063,703136,8.98E+19,2976975,573832930,5.88E+22,35.46517509,4022625.857,142.429993,31.030001,16.92,303.329987,141.240005,26.59,2.288578202,12
11/1/2019,9197.632345,795073,8.93E+19,2975350,574223388,5.88E+22,40.18774408,4025428.714,142.559998,31.780001,16.92,306.140015,140.559998,26.58,2.274465032,11
11/2/2019,9290.896602,630458,9.22E+19,2973675,574548104,5.88E+22,27.69024942,4028231.571,142.559998,31.780001,16.92,306.140015,140.559998,26.58,2.274465032,11
11/3/2019,9202.415451,626683,9.24E+19,2971950,574873135,5.88E+22,26.0661656,4031034.429,142.559998,31.780001,16.92,306.140015,140.559998,26.58,2.274465032,11
11/4/2019,9369.628081,743527,8.96E+19,2970300,575255857,5.88E+22,48.28785176,4033837.286,142.149994,32.779999,16.85,307.369995,138.710007,26.68,2.274465032,11
11/5/2019,9326.599624,792806,9.86E+19,2968500,575666693,5.88E+22,43.73232482,4036640.143,139.850006,32.919998,16.440001,307.029999,137.149994,26.780001,2.274465032,11
11/6/2019,9335.752402,837366,9.00E+19,2966850,576046930,5.88E+22,38.66539842,4039443,140.449997,32.16,16.469999,307.100006,137.979996,26.780001,2.274465032,11
11/7/2019,9226.485821,786049,9.09E+19,2965162.5,576434607,5.46E+22,39.73640604,4040648.571,138.270004,32.66,16,308.179993,135.479996,26.84,2.274465032,11
11/8/2019,8794.358645,723601,8.15E+19,2963562.5,576807387,5.46E+22,40.88879104,4041854.143,137.389999,32.52,15.7,308.940002,134.910004,26.9,2.274465032,11
11/9/2019,8798.042055,728794,9.13E+19,2961762.5,577175339,5.46E+22,29.44260954,4043059.714,137.389999,32.52,15.7,308.940002,134.910004,26.9,2.274465032,11
11/10/2019,9081.186878,585403,1.04E+20,2959687.5,577471269,5.46E+22,23.86642196,4044265.286,137.389999,32.52,15.7,308.940002,134.910004,26.9,2.274465032,11
11/11/2019,8711.534339,698259,9.76E+19,2957800,577819097,5.46E+22,29.56238739,4045470.857,137.059998,32.310001,15.75,308.350006,135,26.860001,2.274465032,11
11/12/2019,8760.892718,678947,8.37E+19,2956112.5,578159162,5.46E+22,28.65525709,4046676.429,137.429993,32.110001,15.72,309,135.619995,26.9,2.274465032,11
11/13/2019,8749.520591,761872,8.56E+19,2954425,578540879,5.46E+22,34.31516352,4047882,137.979996,31.950001,15.83,309.100006,136.5,26.889999,2.274465032,11
11/14/2019,8656.970922,748620,1.08E+20,2952312.5,578911628,5.46E+22,29.64079727,4045363,138.559998,31.860001,15.9,309.549988,137.910004,26.870001,2.274465032,11
11/15/2019,8500.643558,764270,9.85E+19,2950337.5,579312764,5.46E+22,29.64859081,4042844,138.210007,32.110001,15.85,311.790009,137.759995,26.809999,2.274465032,11
11/16/2019,8469.260899,681643,9.33E+19,2948487.5,579655736,5.46E+22,22.93336843,4040325,138.210007,32.110001,15.85,311.790009,137.759995,26.809999,2.274465032,11
11/17/2019,8537.339652,596015,9.73E+19,2946562.5,579949890,5.46E+22,21.08122965,4037806,138.210007,32.110001,15.85,311.790009,137.759995,26.809999,2.274465032,11
11/18/2019,8205.806366,687888,8.95E+19,2944812.5,580302961,5.46E+22,27.82718296,4035287,138.619995,31.700001,15.92,312.019989,138.009995,26.76,2.274465032,11
11/19/2019,8118.488536,831638,9.19E+19,2942975,580696369,5.46E+22,34.36839889,4032768,138.690002,31.24,16.02,311.929993,139.160004,26.790001,2.274465032,11
11/20/2019,8074.843174,701261,9.05E+19,2941200,581057556,5.46E+22,27.36373955,4030249,138.759995,31.57,16.040001,310.769989,140.600006,26.790001,2.274465032,11
11/21/2019,7612.740574,793352,8.71E+19,2939487.5,581439287,5.57E+22,36.85944226,4033481.286,138,32.07,15.99,310.269989,139.720001,26.83,2.274465032,11
11/22/2019,7262.110535,808615,8.48E+19,2937837.5,581823485,5.57E+22,40.02095823,4036713.571,137.740005,31.959999,15.9,310.959991,139.899994,26.91,2.274465032,11
11/23/2019,7303.405759,673384,1.13E+20,2935675,582191266,5.57E+22,21.5480276,4039945.857,137.740005,31.959999,15.9,310.959991,139.899994,26.91,2.274465032,11
11/24/2019,7041.732936,559885,8.39E+19,2934037.5,582494747,5.57E+22,17.0147224,4043178.143,137.740005,31.959999,15.9,310.959991,139.899994,26.91,2.274465032,11
11/25/2019,7211.861809,665242,8.07E+19,2932475,582828108,5.57E+22,32.18493307,4046410.429,137.080002,32.040001,15.78,313.369995,140.309998,26.93,2.274465032,11
11/26/2019,7141.069449,785860,7.80E+19,2930950,583235450,5.57E+22,39.86894065,4049642.714,137.740005,31.67,15.99,314.079987,141.130005,26.9,2.274465032,11
11/27/2019,7523.480673,827222,8.96E+19,2929212.5,583632587,5.57E+22,33.86031284,4052875,137.009995,31.809999,15.84,315.480011,140.720001,26.940001,2.274465032,11
11/28/2019,7390.207469,703993,1.07E+20,2927175,584004503,5.57E+22,26.17198877,4054706.571,137.009995,31.809999,15.84,315.480011,140.720001,26.940001,2.274465032,11
11/29/2019,7729.265939,735141,8.62E+19,2925475,584378296,5.57E+22,32.70649438,4056538.143,137.860001,31.469999,15.92,314.309998,140.419998,26.91,2.274465032,11
11/30/2019,7542.235609,677647,8.33E+19,2923900,584715220,5.57E+22,27.23029381,4058369.714,137.860001,31.469999,15.92,314.309998,140.419998,26.91,2.274465032,11
12/1/2019,7381.963008,607728,8.87E+19,2922162.5,585050640,5.57E+22,21.90876399,4060201.286,137.860001,31.469999,15.92,314.309998,140.419998,26.91,2.294702808,10
12/2/2019,7333.43293,736971,9.31E+19,2920350,585439688,5.57E+22,26.09108998,4062032.857,137.789993,31.469999,15.8,311.640015,138.309998,26.799999,2.294702808,10
12/3/2019,7315.367765,753755,1.01E+20,2918375,585844934,5.57E+22,25.47734062,4063864.429,139.110001,31.01,16.049999,309.549988,141.210007,26.77,2.294702808,10
12/4/2019,7213.733762,758374,1.07E+20,2916287.5,586240871,5.57E+22,29.54553925,4065696,138.919998,31.52,15.76,311.459991,139.800003,26.74,2.294702808,10
12/5/2019,7398.78705,730609,9.38E+19,2914475,586621691,5.53E+22,23.24165709,4069952.429,139,31.33,15.85,312.019989,139.119995,26.68,2.294702808,10
12/6/2019,7511.880583,743966,9.25E+19,2912662.5,587003630,5.53E+22,25.03292648,4074208.857,137.619995,31.98,15.48,314.869995,138.350006,26.780001,2.294702808,10
12/7/2019,7532.123513,658975,9.91E+19,2910725,587336742,5.53E+22,18.05659965,4078465.286,137.619995,31.98,15.48,314.869995,138.350006,26.780001,2.294702808,10
12/8/2019,7550.2392,587605,9.48E+19,2908875,587644645,5.53E+22,14.5034802,4082721.714,137.619995,31.98,15.48,314.869995,138.350006,26.780001,2.294702808,10
12/9/2019,7333.096043,784032,9.47E+19,2907025,588020526,5.53E+22,21.82070486,4086978.143,137.580002,31.92,15.5,313.880005,138.649994,26.75,2.294702808,10
12/10/2019,7239.762575,803298,9.50E+19,2905175,588411848,5.53E+22,23.22218997,4091234.571,137.970001,31.99,15.57,313.529999,138.660004,26.719999,2.294702808,10
12/11/2019,7198.066677,793438,8.42E+19,2903525,588780115,5.53E+22,24.60426083,4095491,138.919998,31.93,15.75,314.420013,139.75,26.620001,2.294702808,10
12/12/2019,7190.272369,723507,8.57E+19,2901862.5,589162409,5.53E+22,22.56385567,4101428.286,138.429993,32.580002,15.85,317.130005,137.449997,26.66,2.294702808,10
12/13/2019,7238.874323,729489,9.70E+19,2899962.5,589559068,5.53E+22,22.4711631,4107365.571,139.050003,32.279999,15.84,317.320007,139.039993,26.66,2.294702808,10
12/14/2019,7087.024985,630769,9.70E+19,2898075,589895857,5.53E+22,15.36404462,4113302.857,139.050003,32.279999,15.84,317.320007,139.039993,26.66,2.294702808,10
12/15/2019,7112.731476,645544,7.90E+19,2896525,590207218,5.53E+22,20.4478166,4119240.143,139.050003,32.279999,15.84,317.320007,139.039993,26.66,2.294702808,10
12/16/2019,6883.496394,793627,1.03E+20,2894562.5,590594129,5.53E+22,22.16325645,4125177.429,139.039993,31.43,15.91,319.5,137.789993,26.610001,2.294702808,10
12/17/2019,6584.028843,891036,8.85E+19,2892800,590993303,5.53E+22,22.92717755,4131114.714,139.009995,31.459999,15.88,319.570007,137.600006,26.66,2.294702808,10
12/18/2019,7424.0154,743776,8.58E+19,2891125,591385559,5.53E+22,27.48314294,4137052,139.020004,31.58,15.9,319.589996,136.470001,26.709999,2.294702808,10
12/19/2019,7147.568324,728845,1.02E+20,2889162.5,591767441,5.56E+22,28.71547007,4141129,139.380005,31.549999,15.94,320.899994,136.470001,26.709999,2.294702808,10
12/20/2019,7139.933371,711782,9.88E+19,2887212.5,592156936,5.56E+22,25.47719556,4145206,139.520004,31.84,16.040001,320.730011,136.649994,26.799999,2.294702808,10
12/21/2019,7286.335081,621619,1.14E+20,2885012.5,592495337,5.56E+22,16.60936724,4149283,139.520004,31.84,16.040001,320.730011,136.649994,26.799999,2.294702808,10
12/22/2019,7236.986205,586698,1.09E+20,2882900,592800080,5.56E+22,12.80407837,4153360,139.520004,31.84,16.040001,320.730011,136.649994,26.799999,2.294702808,10
12/23/2019,7166.172379,706457,9.19E+19,2881112.5,593164731,5.56E+22,18.87107421,4157437,139.949997,32.18,16.280001,321.220001,136.449997,26.26,2.294702808,10
12/24/2019,7235.62665,668278,8.10E+19,2879550,593511140,5.56E+22,17.60848203,4161514,141.270004,32.150002,16.58,321.230011,136.839996,26.26,2.294702808,10
12/25/2019,7212.809395,543218,8.18E+19,2877950,593787206,5.56E+22,13.13196764,4165591,141.270004,32.150002,16.58,321.230011,136.839996,26.26,2.294702808,10
12/26/2019,7183.706536,639346,1.08E+20,2875862.5,594122541,5.56E+22,18.91209694,4166738.857,142.380005,32.200001,16.73,322.940002,137.169998,26.219999,2.294702808,10
12/27/2019,7227.293712,706108,9.28E+19,2874050,594504948,5.56E+22,17.11633792,4167886.714,142.330002,32.02,16.58,322.859985,137.320007,26.09,2.294702808,10
12/28/2019,7311.560644,630081,9.58E+19,2872187.5,594845930,5.56E+22,13.80390964,4169034.571,142.330002,32.02,16.58,322.859985,137.320007,26.09,2.294702808,10
12/29/2019,7385.464848,587285,1.01E+20,2870250,595160915,5.56E+22,12.6092473,4170182.429,142.330002,32.02,16.58,322.859985,137.320007,26.09,2.294702808,10
12/30/2019,7251.276794,730520,1.06E+20,2868175,595545490,5.56E+22,15.90283263,4171330.286,142.630005,31.91,16.74,321.079987,136.820007,26.040001,2.294702808,10
12/31/2019,7179.957819,669834,9.43E+19,2866362.5,595890165,5.56E+22,14.84211896,4172478.143,142.899994,32.119999,16.68,321.859985,135.479996,25.969999,2.294702808,10
1/1/2020,7174.744012,522161,1.11E+20,2864187.5,596160877,5.93E+22,9.97099973,4173626,142.899994,32.119999,16.68,321.859985,135.479996,25.969999,2.184367399,13
1/2/2020,6955.48758,678389,9.79E+19,2862425,596493484,5.93E+22,13.78084459,4170185.714,143.949997,32.400002,16.809999,324.869995,137.009995,26.059999,2.184367399,13
1/3/2020,7291.219505,712208,1.14E+20,2860312.5,596868255,5.93E+22,16.38979535,4166745.429,145.860001,32.310001,16.84,322.410004,139.119995,26.09,2.184367399,13
1/4/2020,7337.63667,615785,1.16E+20,2858212.5,597201939,5.93E+22,12.31216518,4163305.143,145.860001,32.310001,16.84,322.410004,139.119995,26.09,2.184367399,13
1/5/2020,7347.433264,596336,1.12E+20,2856175,597523545,5.93E+22,11.88711242,4159864.857,145.860001,32.310001,16.84,322.410004,139.119995,26.09,2.184367399,13
1/6/2020,7713.860754,724303,9.29E+19,2854487.5,597887329,5.93E+22,20.49312376,4156424.571,147.389999,32.540001,16.940001,323.640015,138.330002,26.030001,2.184367399,13
1/7/2020,8039.603701,771654,1.20E+20,2852287.5,598293937,5.93E+22,25.56190656,4152984.286,147.970001,32.490002,17.17,322.730011,137.649994,26.120001,2.184367399,13
1/8/2020,8067.606369,745781,9.75E+19,2850512.5,598684116,5.93E+22,30.83081053,4149544,146.860001,31.91,16.93,324.450012,136.740005,26.190001,2.184367399,13
1/9/2020,7808.701364,780267,1.09E+20,2848550,599073451,5.93E+22,29.78119837,4153302,146.029999,32.099998,16.719999,326.649994,137.220001,26.24,2.184367399,13
1/10/2020,8087.452885,784612,1.01E+20,2846687.5,599501671,5.93E+22,32.5651343,4157060,146.910004,31.9,16.889999,325.709991,138.440002,26.219999,2.184367399,13
1/11/2020,8078.993532,655704,1.11E+20,2844650,599865233,5.93E+22,18.38352814,4160818,146.910004,31.9,16.889999,325.709991,138.440002,26.219999,2.184367399,13
1/12/2020,8149.313717,590366,1.03E+20,2842762.5,600184171,5.93E+22,14.53164303,4164576,146.910004,31.9,16.889999,325.709991,138.440002,26.219999,2.184367399,13
1/13/2020,8116.961008,682403,9.84E+19,2840975,600538030,5.93E+22,17.63102526,4168334,145.820007,31.92,16.780001,327.950012,138.020004,26.219999,2.184367399,13
1/14/2020,8735.142439,852442,9.96E+19,2839162.5,600978936,6.35E+22,26.221577,4172092,145.690002,31.940001,16.620001,327.450012,138.729996,26.23,2.184367399,13
1/15/2020,8843.675732,769961,1.10E+20,2837275,601387988,6.35E+22,31.35812937,4175850,146.539993,31.75,16.809999,328.190002,139.649994,26.190001,2.184367399,13
1/16/2020,8711.637578,741776,1.18E+20,2835287.5,601782936,6.35E+22,23.85247351,4171573.143,146.309998,31.76,16.77,330.920013,139.210007,26.23,2.184367399,13
1/17/2020,8925.299028,757448,1.16E+20,2833300,602186651,6.35E+22,24.29323765,4167296.286,146.580002,31.549999,16.82,331.950012,138.020004,26.32,2.184367399,13
1/18/2020,8939.8643,634559,9.69E+19,2831650,602532556,6.35E+22,17.76555017,4163019.429,146.580002,31.549999,16.82,331.950012,138.020004,26.32,2.184367399,13
1/19/2020,8638.18144,636694,1.10E+20,2829775,602874415,6.35E+22,16.5175935,4158742.571,146.580002,31.549999,16.82,331.950012,138.020004,26.32,2.184367399,13
1/20/2020,8652.683763,736438,1.12E+20,2827875,603251139,6.35E+22,17.74334005,4154465.714,146.580002,31.549999,16.82,331.950012,138.020004,26.32,2.184367399,13
1/21/2020,8708.786013,757020,1.12E+20,2825962.5,603640398,6.35E+22,20.51905021,4150188.857,146.740005,30.959999,16.639999,331.299988,139.470001,26.299999,2.184367399,13
1/22/2020,8635.074357,783825,1.15E+20,2824012.5,604029549,6.35E+22,21.67952284,4145912,146.789993,30.65,16.66,331.339996,139.960007,26.280001,2.184367399,13
1/23/2020,8384.088777,768892,1.17E+20,2822025,604412119,6.35E+22,21.03754657,4146728.857,147.119995,30.559999,16.610001,331.720001,140.940002,26.35,2.184367399,13
1/24/2020,8451.232296,733013,1.11E+20,2820125,604798498,6.35E+22,16.10082373,4147545.714,147.979996,30.17,16.91,328.769989,142.080002,26.389999,2.184367399,13
1/25/2020,8347.567505,650857,1.21E+20,2818075,605130209,6.35E+22,11.39326294,4148362.571,147.979996,30.17,16.91,328.769989,142.080002,26.389999,2.184367399,13
1/26/2020,8562.30747,573738,1.05E+20,2816287.5,605437497,6.35E+22,10.57299079,4149179.429,147.979996,30.17,16.91,328.769989,142.080002,26.389999,2.184367399,13
1/27/2020,8881.962391,702915,9.65E+19,2814675,605792731,6.35E+22,19.78717492,4149996.286,148.990005,29.32,16.889999,323.5,144.289993,26.43,2.184367399,13
1/28/2020,9131.114988,823221,1.06E+20,2812900,606216206,6.64E+22,22.98737848,4150813.143,147.660004,29.48,16.32,326.890015,143.160004,26.43,2.184367399,13
1/29/2020,9320.978406,776159,1.22E+20,2810900,606628683,6.64E+22,20.42515898,4151630,148.460007,29.17,16.41,326.619995,144.559998,26.469999,2.184367399,13
1/30/2020,9545.077957,763783,1.20E+20,2808950,607037103,6.64E+22,19.64580869,4153783.857,148.470001,29.4,16.68,327.679993,144.580002,26.389999,2.184367399,13
1/31/2020,9388.880752,772889,1.11E+20,2807150,607447533,6.64E+22,22.53135857,4155937.714,149.330002,28.5,16.82,321.730011,145.899994,26.280001,2.184367399,13
2/1/2020,9363.193383,720033,1.16E+20,2805262.5,607820766,6.64E+22,17.4815999,4158091.571,149.330002,28.5,16.82,321.730011,145.899994,26.280001,2.068985713,14
2/2/2020,9385.260386,727237,1.10E+20,2803475,608183790,6.64E+22,16.94878932,4160245.429,149.330002,28.5,16.82,321.730011,145.899994,26.280001,2.068985713,14
2/3/2020,9269.707035,864995,1.13E+20,2801625,608594863,6.64E+22,21.53312454,4162399.286,148.360001,28.110001,16.5,324.119995,145.539993,26.41,2.068985713,14
2/4/2020,9177.894637,768226,1.02E+20,2799975,608993436,6.64E+22,23.74587464,4164553.143,146.429993,28.190001,16.450001,329.059998,143.580002,26.450001,2.068985713,14
2/5/2020,9625.456637,837536,1.22E+20,2797987.5,609437775,6.64E+22,25.44140813,4166707,146.610001,29.27,16.459999,332.859985,142.009995,26.549999,2.068985713,14
2/6/2020,9681.377411,749129,1.04E+20,2796300,609828904,6.64E+22,27.10635364,4168990.143,147.399994,28.92,16.629999,333.980011,142.649994,26.6,2.068985713,14
2/7/2020,9795.344066,868589,1.08E+20,2794562.5,610260228,6.64E+22,31.51759356,4171273.286,147.789993,28.719999,16.540001,332.200012,144.429993,26.66,2.068985713,14
2/8/2020,9927.778256,723079,1.06E+20,2792825,610634855,6.64E+22,21.33690612,4173556.429,147.789993,28.719999,16.540001,332.200012,144.429993,26.66,2.068985713,14
2/9/2020,10132.7065,686022,1.18E+20,2790912.5,610998272,6.64E+22,19.8217869,4175839.571,147.789993,28.719999,16.540001,332.200012,144.429993,26.66,2.068985713,14
2/10/2020,9838.900016,708218,9.39E+19,2789387.5,611366272,6.64E+22,27.58066679,4178122.714,148.169998,28.530001,16.610001,334.679993,144.830002,26.700001,2.068985713,14
2/11/2020,10236.63515,892362,1.15E+20,2787537.5,611827763,6.68E+22,34.77248558,4180405.857,147.660004,28.84,16.48,335.26001,144.100006,26.67,2.068985713,14
2/12/2020,10364.92629,813659,1.10E+20,2785762.5,612262024,6.68E+22,37.39850183,4182689,147.539993,29.24,16.33,337.420013,143.369995,26.74,2.068985713,14
2/13/2020,10218.09974,829739,1.09E+20,2784000,612696514,6.68E+22,35.47858608,4181100.571,148.380005,29.120001,16.459999,337.059998,143.919998,26.77,2.068985713,14
2/14/2020,10367.528,729015,1.04E+20,2782312.5,613097807,6.68E+22,32.17258486,4179512.143,149,28.98,16.559999,337.600006,144.550003,26.76,2.068985713,14
2/15/2020,9926.353691,755095,1.10E+20,2780537.5,613497870,6.68E+22,28.54821404,4177923.714,149,28.98,16.559999,337.600006,144.550003,26.76,2.068985713,14
2/16/2020,9876.234963,639998,1.12E+20,2778762.5,613833744,6.68E+22,21.59936997,4176335.286,149,28.98,16.559999,337.600006,144.550003,26.76,2.068985713,14
2/17/2020,9636.624095,776163,1.18E+20,2776800,614245308,6.68E+22,25.29770103,4174746.857,149,28.98,16.559999,337.600006,144.550003,26.76,2.068985713,14
2/18/2020,10189.99598,784418,1.16E+20,2774925,614653855,6.68E+22,30.12812537,4173158.429,150.910004,28.76,17.01,336.730011,145.539993,26.860001,2.068985713,14
2/19/2020,9701.037191,791501,1.09E+20,2773162.5,615065160,6.68E+22,31.4285617,4171570,151.789993,29.129999,17.23,338.339996,145.529999,26.91,2.068985713,14
2/20/2020,9631.484946,766663,9.76E+19,2771587.5,615463205,6.68E+22,27.79666259,4169722.429,152.410004,29.1,17.139999,336.950012,146.669998,26.99,2.068985713,14
2/21/2020,9670.858654,770775,1.20E+20,2769662.5,615873032,6.68E+22,23.54449483,4167874.857,154.699997,28.700001,17.280001,333.480011,148.039993,26.83,2.068985713,14
2/22/2020,9689.086743,677136,1.13E+20,2767812.5,616251721,6.68E+22,18.32436669,4166027.286,154.699997,28.700001,17.280001,333.480011,148.039993,26.83,2.068985713,14
2/23/2020,9919.551448,608575,1.12E+20,2766037.5,616582886,6.68E+22,16.62073804,4164179.714,154.699997,28.700001,17.280001,333.480011,148.039993,26.83,2.068985713,14
2/24/2020,9640.469505,759274,1.07E+20,2764275,616982221,6.68E+22,22.9242627,4162332.143,156.089996,27.35,17.4,322.420013,150.25,26.84,2.068985713,14
2/25/2020,9392.869629,736782,1.12E+20,2762475,617385497,6.65E+22,24.54482939,4160484.571,153.300003,26.139999,16.709999,312.649994,151.050003,26.76,2.068985713,14
2/26/2020,8787.978363,773379,1.06E+20,2760775,617795947,6.65E+22,29.29911468,4158637,153.970001,25.35,16.68,311.5,150.25,26.780001,2.068985713,14
2/27/2020,8784.995352,779052,1.14E+20,2758937.5,618206943,6.65E+22,26.95964399,4170475.571,154,23.93,16.469999,297.51001,151.880005,26.620001,2.068985713,14
