Date,Closing Price (USD),active_addresses,hash_rate,btc_left,total_addresses,difficulty,total_fees,fed_assets,GLD,IYE,SLV,SPY,TLT,UUP,NYFed_inflation,Google_popularity,FINX,QQQ,RIOT,Open_Interest_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All
2018-11-20,4246.3127740611,768688.0,4.36558332599339e+19,3613800.0,453263260.0,2.85757194027127e+22,69.36765011,4111868.5714285714,115.669998,35.59,13.45,264.119995,115.059998,25.82,3.11946737,13.0,22.63,159.16,1.85,3476.0,1823.0,3022.0,1653.0,454.0
2018-11-21,4478.299558294099,628170.0,3.47717063076235e+19,3612487.5,453572842.0,2.85757194027127e+22,49.95016009,4106198.0,115.860001,36.169998,13.6,265.019989,115.019997,25.82,3.11946737,13.0,23.13,160.37,1.91,3476.0,1823.0,3022.0,1653.0,454.0
2018-11-22,4405.7440313628995,656422.0,4.00924359396348e+19,3610962.5,453879428.0,2.85757194027127e+22,39.13421764,4104908.2857142864,115.860001,36.169998,13.6,265.019989,115.019997,25.82,3.11946737,13.0,23.13,160.37,1.91,3476.0,1823.0,3022.0,1653.0,454.0
2018-11-23,4329.9172203207,639956.0,4.20379536935281e+19,3609400.0,454172916.0,2.85757194027127e+22,36.98433712,4103618.5714285714,115.769997,35.040001000000004,13.42,263.25,115.139999,25.870001,3.11946737,13.0,23.19,159.21001,1.85,3476.0,1823.0,3022.0,1653.0,454.0
2018-11-24,3728.8726484882,579231.0,4.67340043755336e+19,3607612.5,454433242.0,2.85757194027127e+22,31.17997638,4102328.857142857,115.769997,35.040001000000004,13.42,263.25,115.139999,25.870001,3.11946737,13.0,23.19,159.21001,1.85,3476.0,1823.0,3022.0,1653.0,454.0
2018-11-25,3951.20502915,569046.0,4.18221419088967e+19,3606025.0,454690791.0,2.85757194027127e+22,32.01112732,4101039.142857143,115.769997,35.040001000000004,13.42,263.25,115.139999,25.870001,3.11946737,13.0,23.19,159.21001,1.85,3476.0,1823.0,3022.0,1653.0,454.0
2018-11-26,3640.5571648023997,633473.0,3.67471628265707e+19,3604637.5,454996224.0,2.85757194027127e+22,38.27901151,4099749.4285714286,115.639999,35.61000100000001,13.39,267.5,114.879997,25.92,3.11946737,13.0,23.78,162.89,1.83,3476.0,1823.0,3022.0,1653.0,454.0
2018-11-27,3792.1923641199,643303.0,4.3310570642301e+19,3603000.0,455302278.0,2.85757194027127e+22,37.38312649,4098459.7142857136,114.949997,35.49000200000001,13.29,268.399994,115.010002,25.99,3.11946737,13.0,23.6507,163.44,1.77,3796.0,2070.0,3272.0,1726.0,524.0
2018-11-27,3792.1923641199,643303.0,4.3310570642301e+19,3603000.0,455302278.0,2.85757194027127e+22,37.38312649,4098459.7142857136,114.949997,35.49000200000001,13.29,268.399994,115.010002,25.99,3.11946737,13.0,23.6507,163.44,1.77,3791.0,3057.0,3381.0,734.0,410.0
2018-11-28,4174.31997237,617607.0,3.89931759412558e+19,3601525.0,455602002.0,2.85757194027127e+22,38.73742361,4097170.0,115.379997,36.080002,13.43,274.579987,114.449997,25.860001,3.11946737,13.0,24.52,168.7,2.09,3791.0,3057.0,3381.0,734.0,410.0
2018-11-29,4218.6083631146,614236.0,3.53755796277259e+19,3600212.5,455908845.0,2.85757194027127e+22,45.07238045,4095580.5714285714,115.739998,36.290001,13.43,273.980011,114.900002,25.82,3.11946737,13.0,24.5,168.14999,1.95,3791.0,3057.0,3381.0,734.0,410.0
2018-11-30,3952.4478953991998,596001.0,3.28434118493557e+19,3598950.0,456211804.0,2.85757194027127e+22,40.77812171,4093991.142857143,115.540001,36.139999,13.32,275.649994,115.330002,25.92,3.11946737,13.0,24.56,169.37,1.86,3791.0,3057.0,3381.0,734.0,410.0
2018-12-01,4178.60382773,591450.0,4.13536699064757e+19,3597400.0,456482758.0,2.85757194027127e+22,31.11731237,4092401.7142857136,115.540001,36.139999,13.32,275.649994,115.330002,25.92,3.026669917,12.0,24.56,169.37,1.86,3791.0,3057.0,3381.0,734.0,410.0
2018-12-02,4118.5182417699,507836.0,3.73821721737497e+19,3595975.0,456727973.0,2.85757194027127e+22,23.24535308,4090812.2857142864,115.540001,36.139999,13.32,275.649994,115.330002,25.92,3.026669917,12.0,24.56,169.37,1.86,3791.0,3057.0,3381.0,734.0,410.0
2018-12-03,3847.0327374089,576348.0,3.48605980153801e+19,3594550.0,457014033.0,2.42511198823501e+22,31.12664818,4089222.857142857,116.410004,37.0,13.49,279.299988,115.879997,25.93,3.026669917,12.0,24.9394,172.33,1.83,3791.0,3057.0,3381.0,734.0,410.0
2018-12-04,3889.2921196935,679707.0,3.85701473327069e+19,3592825.0,457359836.0,2.42511198823501e+22,31.50009203,4087633.4285714286,117.120003,35.91,13.62,270.25,117.82,25.879999,3.026669917,12.0,23.7557,165.72,1.76,3822.0,2045.0,3257.0,1777.0,565.0
2018-12-04,3889.2921196935,679707.0,3.85701473327069e+19,3592825.0,457359836.0,2.42511198823501e+22,31.50009203,4087633.4285714286,117.120003,35.91,13.62,270.25,117.82,25.879999,3.026669917,12.0,23.7557,165.72,1.76,3301.0,2716.0,2983.0,585.0,318.0
2018-12-05,3713.5733827508,602408.0,3.64598362963086e+19,3591200.0,457658169.0,2.42511198823501e+22,26.31110179,4086044.0,117.120003,35.91,13.62,270.25,117.82,25.879999,3.026669917,12.0,23.7557,165.72,1.76,3301.0,2716.0,2983.0,585.0,318.0
2018-12-06,3578.2066240384,655300.0,3.77730225573969e+19,3589512.5,457985920.0,2.42511198823501e+22,28.47570217,4086368.2857142864,117.139999,35.23,13.6,269.839996,118.190002,25.870001,3.026669917,12.0,23.61,166.89,1.79,3301.0,2716.0,2983.0,585.0,318.0
2018-12-07,3391.8741459694,663545.0,3.2571397714251e+19,3588087.5,458295066.0,2.42511198823501e+22,31.19535557,4086692.5714285714,118.089996,35.029999,13.73,263.570007,118.410004,25.799999,3.026669917,12.0,22.98,161.38,1.73,3301.0,2716.0,2983.0,585.0,318.0
2018-12-08,3452.6161853921003,533709.0,3.50900892670524e+19,3586500.0,458549733.0,2.42511198823501e+22,19.7523634,4087016.857142857,118.089996,35.029999,13.73,263.570007,118.410004,25.799999,3.026669917,12.0,22.98,161.38,1.73,3301.0,2716.0,2983.0,585.0,318.0
2018-12-09,3507.3063671956,516271.0,3.58247546964824e+19,3584900.0,458794428.0,2.42511198823501e+22,16.83358837,4087341.142857143,118.089996,35.029999,13.73,263.570007,118.410004,25.799999,3.026669917,12.0,22.98,161.38,1.73,3301.0,2716.0,2983.0,585.0,318.0
2018-12-10,3419.7337684576,620281.0,3.48282280397884e+19,3583350.0,459090717.0,2.42511198823501e+22,22.97283382,4087665.4285714286,117.68,34.439999,13.65,264.070007,118.900002,25.969999,3.026669917,12.0,23.06,163.07001,1.69,3301.0,2716.0,2983.0,585.0,318.0
2018-12-11,3360.9466282565995,622306.0,3.52442127785255e+19,3581787.5,459386224.0,2.42511198823501e+22,23.31901099,4087989.7142857136,117.540001,34.439999,13.66,264.130005,118.879997,26.040001,3.026669917,12.0,23.17,163.61,1.54,3970.0,3219.0,3628.0,751.0,342.0
2018-12-11,3360.9466282565995,622306.0,3.52442127785255e+19,3581787.5,459386224.0,2.42511198823501e+22,23.31901099,4087989.7142857136,117.540001,34.439999,13.66,264.130005,118.879997,26.040001,3.026669917,12.0,23.17,163.61,1.54,4259.0,2448.0,3625.0,1811.0,634.0
2018-12-12,3414.8337488292,626580.0,3.35539534864754e+19,3580287.5,459686299.0,2.42511198823501e+22,22.35779149,4088314.0,117.790001,34.59,13.82,265.459991,118.349998,25.940001,3.026669917,12.0,23.5,165.05,1.605,4259.0,2448.0,3625.0,1811.0,634.0
2018-12-13,3263.5479129872997,642762.0,3.6742421176303e+19,3578650.0,459987119.0,2.42511198823501e+22,22.08826418,4087736.857142857,117.529999,34.66,13.86,265.369995,118.07,25.940001,3.026669917,12.0,23.27,165.10001,1.54,4259.0,2448.0,3625.0,1811.0,634.0
2018-12-14,3212.207080727,696382.0,4.17098235654405e+19,3576825.0,460287512.0,2.42511198823501e+22,25.09538231,4087159.7142857136,117.059998,33.790001000000004,13.7,260.470001,118.480003,26.040001,3.026669917,12.0,22.85,161.08,1.35,4259.0,2448.0,3625.0,1811.0,634.0
2018-12-15,3194.96227244,598783.0,4.16301857470237e+19,3574962.5,460559230.0,2.42511198823501e+22,18.37318136,4086582.5714285714,117.059998,33.790001000000004,13.7,260.470001,118.480003,26.040001,3.026669917,12.0,22.85,161.08,1.35,4259.0,2448.0,3625.0,1811.0,634.0
2018-12-16,3200.6424680869,536369.0,3.19079079500968e+19,3573525.0,460803511.0,2.42511198823501e+22,14.84875261,4086005.4285714286,117.059998,33.790001000000004,13.7,260.470001,118.480003,26.040001,3.026669917,12.0,22.85,161.08,1.35,4259.0,2448.0,3625.0,1811.0,634.0
2018-12-17,3478.4612026490004,696308.0,4.49136399339755e+19,3571525.0,461124101.0,2.42511198823501e+22,20.97551137,4085428.2857142864,117.870003,32.91,13.77,255.360001,119.169998,25.969999,3.026669917,12.0,22.22,157.42999,1.79,4259.0,2448.0,3625.0,1811.0,634.0
2018-12-18,3562.8949463603003,649663.0,3.6077109330767e+19,3569925.0,461440875.0,2.19319194609586e+22,26.57834854,4084851.142857143,118.150002,32.139999,13.75,255.080002,119.599998,25.959999,3.026669917,12.0,22.31,158.42,1.77,4359.0,3559.0,4080.0,800.0,279.0
2018-12-18,3562.8949463603003,649663.0,3.6077109330767e+19,3569925.0,461440875.0,2.19319194609586e+22,26.57834854,4084851.142857143,118.150002,32.139999,13.75,255.080002,119.599998,25.959999,3.026669917,12.0,22.31,158.42,1.77,4591.0,2415.0,3996.0,2176.0,595.0
2018-12-19,3709.3167592101,708704.0,3.76424728978705e+19,3568062.5,461778246.0,2.19319194609586e+22,32.92958464,4084274.0,117.43,31.719999,13.69,251.25999500000003,121.18,25.969999,3.026669917,12.0,22.2,154.53,1.89,4591.0,2415.0,3996.0,2176.0,595.0
2018-12-20,4065.7999528499,649990.0,3.43473368045917e+19,3566375.0,462101009.0,2.19319194609586e+22,27.62806589,4083040.0,119.239998,30.809999,13.85,247.169998,120.739998,25.77,3.026669917,12.0,21.6,152.28999,1.71,4591.0,2415.0,3996.0,2176.0,595.0
2018-12-21,3824.7397939051,660839.0,3.55209764409737e+19,3564625.0,462420869.0,2.19319194609586e+22,30.95900116,4081806.0,118.720001,30.5,13.74,240.699997,120.720001,25.940001,3.026669917,12.0,20.97,147.57001,1.5,4591.0,2415.0,3996.0,2176.0,595.0
2018-12-22,3862.7263286473,552658.0,4.43555518972351e+19,3562437.5,462681776.0,2.19319194609586e+22,18.77646281,4080572.0,118.720001,30.5,13.74,240.699997,120.720001,25.940001,3.026669917,12.0,20.97,147.57001,1.5,4591.0,2415.0,3996.0,2176.0,595.0
2018-12-23,3949.7943416583003,522599.0,4.46249994234467e+19,3560237.5,462926226.0,2.19319194609586e+22,15.44952443,4079338.0,118.720001,30.5,13.74,240.699997,120.720001,25.940001,3.026669917,12.0,20.97,147.57001,1.5,4591.0,2415.0,3996.0,2176.0,595.0
2018-12-24,4054.2962598168,582347.0,3.94533677104917e+19,3558337.5,463202091.0,2.19319194609586e+22,23.01715097,4078104.0,120.019997,29.27,13.87,234.339996,121.32,25.549999,3.026669917,12.0,20.71,143.5,1.44,3814.0,2030.0,3391.0,1784.0,423.0
2018-12-24,4054.2962598168,582347.0,3.94533677104917e+19,3558337.5,463202091.0,2.19319194609586e+22,23.01715097,4078104.0,120.019997,29.27,13.87,234.339996,121.32,25.549999,3.026669917,12.0,20.71,143.5,1.44,3857.0,3137.0,3576.0,720.0,281.0
2018-12-25,3767.350023900901,489953.0,3.94771570889173e+19,3556350.0,463430651.0,2.19319194609586e+22,18.28673875,4076870.0,120.019997,29.27,13.87,234.339996,121.32,25.549999,3.026669917,12.0,20.71,143.5,1.44,3857.0,3137.0,3576.0,720.0,281.0
2018-12-26,3807.1530224727003,544456.0,3.98089085665291e+19,3554387.5,463694793.0,2.19319194609586e+22,16.22660938,4075636.0,119.660004,31.120001,14.11,246.179993,120.019997,25.68,3.026669917,12.0,21.82,152.46001,1.49,3857.0,3137.0,3576.0,720.0,281.0
2018-12-27,3587.1982229208,617811.0,4.49133662034295e+19,3552212.5,463988750.0,2.19319194609586e+22,16.91659845,4072184.4,120.57,31.299999,14.3,248.070007,120.040001,25.57,3.026669917,12.0,22.06,153.05,1.64,3857.0,3137.0,3576.0,720.0,281.0
2018-12-28,3865.5293004371,639451.0,4.19209173627113e+19,3550125.0,464305223.0,2.19319194609586e+22,17.97068908,4068732.8,121.059998,30.98,14.42,247.75,121.050003,25.5,3.026669917,12.0,22.01,152.97,1.57,3857.0,3137.0,3576.0,720.0,281.0
2018-12-31,3689.5646203364004,553993.0,4.04558169660944e+19,3544262.5,465120975.0,2.41316854202662e+22,15.90842885,4065281.2,121.25,31.16,14.52,249.919998,121.510002,25.450001,3.026669917,12.0,22.09,154.25999,1.51,4088.0,2211.0,3660.0,1877.0,428.0
2018-12-31,3689.5646203364004,553993.0,4.04558169660944e+19,3544262.5,465120975.0,2.41316854202662e+22,15.90842885,4065281.2,121.25,31.16,14.52,249.919998,121.510002,25.450001,3.026669917,12.0,22.09,154.25999,1.51,3708.0,2913.0,3430.0,795.0,278.0
2019-01-01,3715.5644411293,430421.0,4.19079830254745e+19,3542400.0,465325537.0,2.41316854202662e+22,11.22870449,4061829.6,121.25,31.16,14.52,249.919998,121.510002,25.450001,2.95281538,10.0,22.09,154.25999,1.51,3708.0,2913.0,3430.0,795.0,278.0
2019-01-02,3882.3047543479997,585888.0,4.19671818496573e+19,3540512.5,465612491.0,2.41316854202662e+22,18.0404076,4058378.0,121.330002,31.82,14.56,250.179993,122.150002,25.639999,2.95281538,10.0,22.14,154.88,1.71,3708.0,2913.0,3430.0,795.0,278.0
2019-01-03,3795.5927412969,602487.0,4.31250863576136e+19,3538575.0,465925016.0,2.41316854202662e+22,19.1678382,4058118.7142857136,122.43,31.51,14.75,244.210007,123.540001,25.5,2.95281538,10.0,21.3,149.82001,1.54,3708.0,2913.0,3430.0,795.0,278.0
2019-01-04,3812.3811076791,588143.0,4.16217660742194e+19,3536712.5,466225825.0,2.41316854202662e+22,19.57925017,4057859.4285714286,121.440002,32.669998,14.73,252.389999,122.110001,25.459999,2.95281538,10.0,22.32,156.23,1.65,3708.0,2913.0,3430.0,795.0,278.0
2019-01-05,3809.9143429619,510108.0,4.68933933012648e+19,3534675.0,466492385.0,2.41316854202662e+22,12.27107591,4057600.142857143,121.440002,32.669998,14.73,252.389999,122.110001,25.459999,2.95281538,10.0,22.32,156.23,1.65,3708.0,2913.0,3430.0,795.0,278.0
2019-01-06,4014.1331870739,513094.0,3.85302477013389e+19,3532912.5,466756900.0,2.41316854202662e+22,16.59508434,4057340.857142857,121.440002,32.669998,14.73,252.389999,122.110001,25.459999,2.95281538,10.0,22.32,156.23,1.65,3708.0,2913.0,3430.0,795.0,278.0
2019-01-07,3989.6317409326,605722.0,3.90377306852553e+19,3531150.0,467065582.0,2.41316854202662e+22,23.87585077,4057081.5714285714,121.860001,33.18,14.67,254.380005,121.75,25.35,2.95281538,10.0,22.65,158.09,1.63,3708.0,2913.0,3430.0,795.0,278.0
2019-01-08,3992.9861439065003,618858.0,4.73510918171209e+19,3529037.5,467390332.0,2.41316854202662e+22,20.94683492,4056822.2857142864,121.529999,33.48,14.69,256.769989,121.43,25.43,2.95281538,10.0,23.0599,159.52,1.7,3764.0,3044.0,3458.0,720.0,306.0
2019-01-08,3992.9861439065003,618858.0,4.73510918171209e+19,3529037.5,467390332.0,2.41316854202662e+22,20.94683492,4056822.2857142864,121.529999,33.48,14.69,256.769989,121.43,25.43,2.95281538,10.0,23.0599,159.52,1.7,4173.0,2322.0,3802.0,1851.0,371.0
2019-01-09,3995.3251931641,615693.0,4.58463724491e+19,3526987.5,467709028.0,2.41316854202662e+22,24.16978699,4056563.0,122.309998,33.990002000000004,14.78,257.970001,121.239998,25.190001,2.95281538,10.0,23.39,160.82001,1.73,4173.0,2322.0,3802.0,1851.0,371.0
2019-01-10,3617.3462911588,646786.0,4.33533284837912e+19,3525037.5,468037855.0,2.41316854202662e+22,25.84515048,4055631.7142857136,121.589996,34.07,14.6,258.880005,120.459999,25.34,2.95281538,10.0,23.49,161.28,1.63,4173.0,2322.0,3802.0,1851.0,371.0
2019-01-11,3606.1648903844,623732.0,4.13836231164909e+19,3523187.5,468349097.0,2.41316854202662e+22,24.25918558,4054700.4285714286,121.800003,33.849998,14.64,258.980011,120.93,25.360001,2.95281538,10.0,23.4764,160.69,1.62,4173.0,2322.0,3802.0,1851.0,371.0
2019-01-12,3611.5282378524,511629.0,3.8677064272569e+19,3521462.5,468623925.0,2.41316854202662e+22,17.12273992,4053769.142857143,121.800003,33.849998,14.64,258.980011,120.93,25.360001,2.95281538,10.0,23.4764,160.69,1.62,4173.0,2322.0,3802.0,1851.0,371.0
2019-01-13,3497.6693915005,484995.0,3.80889064560989e+19,3519750.0,468876688.0,2.41316854202662e+22,14.17709438,4052837.857142857,121.800003,33.849998,14.64,258.980011,120.93,25.360001,2.95281538,10.0,23.4764,160.69,1.62,4173.0,2322.0,3802.0,1851.0,371.0
2019-01-14,3654.3470673604998,599565.0,4.36835688005746e+19,3517887.5,469193865.0,2.52715378809958e+22,19.99425343,4051906.5714285714,122.089996,33.77,14.66,257.399994,120.480003,25.360001,2.95281538,10.0,23.21,159.27,1.62,4173.0,2322.0,3802.0,1851.0,371.0
2019-01-15,3568.7512587365995,618207.0,3.87303262543997e+19,3516237.5,469521493.0,2.52715378809958e+22,21.20358949,4050975.2857142864,121.879997,33.900002,14.6,260.350006,120.040001,25.450001,2.95281538,10.0,23.51,162.38,1.62,4473.0,3767.0,4082.0,706.0,391.0
2019-01-15,3568.7512587365995,618207.0,3.87303262543997e+19,3516237.5,469521493.0,2.52715378809958e+22,21.20358949,4050975.2857142864,121.879997,33.900002,14.6,260.350006,120.040001,25.450001,2.95281538,10.0,23.51,162.38,1.62,4388.0,2548.0,3881.0,1840.0,507.0
2019-01-16,3593.7217397683007,653009.0,3.89477686409007e+19,3514575.0,469873957.0,2.52715378809958e+22,25.07927963,4050044.0,122.269997,33.869999,14.63,260.980011,120.160004,25.48,2.95281538,10.0,23.85,162.35001,1.6,4388.0,2548.0,3881.0,1840.0,507.0
2019-01-17,3623.717336702,610155.0,3.7090155212944e+19,3512987.5,470195902.0,2.52715378809958e+22,23.48759589,4049616.5714285714,122.110001,34.200001,14.57,262.959991,120.190002,25.48,2.95281538,10.0,24.19,163.63,1.55,4388.0,2548.0,3881.0,1840.0,507.0
2019-01-18,3605.855186877701,625350.0,4.02041896566613e+19,3511262.5,470523083.0,2.52715378809958e+22,20.91797749,4049189.142857143,121.019997,34.84,14.37,266.459991,119.559998,25.559999,2.95281538,10.0,24.88,165.25,1.63,4388.0,2548.0,3881.0,1840.0,507.0
2019-01-19,3690.9085636878003,526843.0,3.87895503539809e+19,3509600.0,470800625.0,2.52715378809958e+22,17.577320620000002,4048761.7142857136,121.019997,34.84,14.37,266.459991,119.559998,25.559999,2.95281538,10.0,24.88,165.25,1.63,4388.0,2548.0,3881.0,1840.0,507.0
2019-01-20,3544.2217242808,514495.0,4.5946122325733e+19,3507637.5,471064445.0,2.52715378809958e+22,14.42266508,4048334.2857142864,121.019997,34.84,14.37,266.459991,119.559998,25.559999,2.95281538,10.0,24.88,165.25,1.63,4388.0,2548.0,3881.0,1840.0,507.0
2019-01-21,3528.4635294479,596512.0,4.37663016192647e+19,3505762.5,471372150.0,2.52715378809958e+22,19.91907516,4047906.857142857,121.019997,34.84,14.37,266.459991,119.559998,25.559999,2.95281538,10.0,24.88,165.25,1.63,4388.0,2548.0,3881.0,1840.0,507.0
2019-01-22,3581.5519472363,598604.0,3.81240272533416e+19,3504137.5,471684472.0,2.52715378809958e+22,20.9003654,4047479.4285714286,121.449997,34.02,14.39,262.859985,120.370003,25.559999,2.95281538,10.0,24.42,161.94,1.57,3589.0,2009.0,3148.0,1580.0,441.0
2019-01-22,3581.5519472363,598604.0,3.81240272533416e+19,3504137.5,471684472.0,2.52715378809958e+22,20.9003654,4047479.4285714286,121.449997,34.02,14.39,262.859985,120.370003,25.559999,2.95281538,10.0,24.42,161.94,1.57,4976.0,4293.0,4632.0,683.0,344.0
2019-01-23,3549.7707990970002,681835.0,4.29948323229397e+19,3502312.5,472015211.0,2.52715378809958e+22,22.67278096,4047052.0,121.279999,33.669998,14.42,263.410004,120.32,25.5,2.95281538,10.0,24.7,162.14999,1.82,4976.0,4293.0,4632.0,683.0,344.0
2019-01-24,3562.9204764613,631256.0,4.71614267892513e+19,3500287.5,472344523.0,2.52715378809958e+22,22.98899396,4045998.5714285714,121.089996,33.860001000000004,14.36,263.549988,121.110001,25.65,2.95281538,10.0,25.1,163.2,1.89,4976.0,4293.0,4632.0,683.0,344.0
2019-01-25,3566.6661636996,627179.0,4.007114885993e+19,3498562.5,472676284.0,2.52715378809958e+22,24.82339222,4044945.142857143,122.860001,34.330002,14.74,265.77999900000003,120.529999,25.440001,2.95281538,10.0,25.65,165.14999,1.76,4976.0,4293.0,4632.0,683.0,344.0
2019-01-26,3563.2780095528,585758.0,4.39036700811815e+19,3496687.5,472993299.0,2.52715378809958e+22,19.880199100000002,4043891.7142857136,122.860001,34.330002,14.74,265.77999900000003,120.529999,25.440001,2.95281538,10.0,25.65,165.14999,1.76,4976.0,4293.0,4632.0,683.0,344.0
2019-01-27,3539.6209472447,496605.0,4.01535615338703e+19,3494975.0,473256690.0,2.52715378809958e+22,15.90784813,4042838.2857142864,122.860001,34.330002,14.74,265.77999900000003,120.529999,25.440001,2.95281538,10.0,25.65,165.14999,1.76,4976.0,4293.0,4632.0,683.0,344.0
2019-01-28,3425.2621611882,636796.0,4.21060978354169e+19,3493162.5,473586372.0,2.49737828519513e+22,24.16321392,4041784.857142857,123.290001,33.950001,14.79,263.76001,120.410004,25.459999,2.95281538,10.0,25.4,163.11,1.7,4976.0,4293.0,4632.0,683.0,344.0
2019-01-29,3395.0186452496996,626782.0,4.21109002296575e+19,3491337.5,473924928.0,2.49737828519513e+22,23.14980149,4040731.4285714286,123.980003,34.07,14.88,263.410004,121.019997,25.469999,2.95281538,10.0,24.96,161.57001,1.79,4047.0,3358.0,3717.0,689.0,330.0
2019-01-29,3395.0186452496996,626782.0,4.21109002296575e+19,3491337.5,473924928.0,2.49737828519513e+22,23.14980149,4040731.4285714286,123.980003,34.07,14.88,263.410004,121.019997,25.469999,2.95281538,10.0,24.96,161.57001,1.79,3593.0,2029.0,3120.0,1564.0,473.0
2019-01-30,3441.0322154158002,609602.0,3.92211562509716e+19,3489637.5,474249302.0,2.49737828519513e+22,21.22346169,4039678.0,124.690002,34.580002,15.05,267.579987,120.93,25.34,2.95281538,10.0,25.09,165.67999,1.84,3593.0,2029.0,3120.0,1564.0,473.0
2019-01-31,3420.6332265759997,640456.0,4.5535606136438e+19,3487700.0,474592392.0,2.49737828519513e+22,29.03627429,4037774.0,124.75,34.740002000000004,15.05,269.929993,121.970001,25.389999,2.95281538,10.0,25.08,168.16,1.85,3593.0,2029.0,3120.0,1564.0,473.0
